9,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,17,0,0,0,0,0
9,0,0,0,5,0,9,0,0,0,5,0,9,0,0,0,5,0,9,0,0,0,5,0,11,0,0,0,5,0
9,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,0,1,1,1,-1,1,1
9,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,29,0,0,0,0,0,9,0,0,0,0,1
16,0,0,0,5,0,17,0,0,0,7,1,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,6,0,10,0,0,0,6,0,9,0,0,0,6,1,10,0,0,0,6,1,26,0,0,0,6,1
9,0,0,0,6,0,9,0,0,0,6,0,3,1,0,0,6,0,9,0,0,0,6,0,11,0,0,0,6,0
9,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,1,19,0,0,0,0,1
9,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0
9,0,0,0,0,0,9,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1
9,0,0,0,5,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,-1,0,0,1,1,1,-1,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,-1,0,0,1,1,1,-1,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,-1,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,-1,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,5,0,9,0,0,0,5,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,5,0,9,0,0,0,5,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
