10,0,0,0,0,0,29,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0
10,0,0,0,6,0,9,0,0,0,6,0,22,0,0,0,6,1,10,0,0,0,6,2,9,0,0,0,6,2
10,0,0,0,0,0,14,0,0,0,0,0,10,0,0,0,5,1,13,0,0,0,5,1,0,0,0,0,0,0
27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,6,0,6,1,-4,100.1,6,1,26,0,0,0,6,1,26,0,0,0,6,1,3,1,0,0,6,1
25,0,0,0,6,0,16,0,0,0,6,1,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,6,0,16,0,0,0,6,1,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,24,0,0,0,0,0,10,0,0,0,0,0,23,0,0,0,0,0,16,0,0,0,0,0
1,1,1,-1,0,0,1,1,1,-1,0,0,1,1,1,-1,0,0,10,0,0,0,0,0,14,0,0,0,0,0
1,1,1,-1,0,0,1,1,1,-1,0,0,1,1,1,-1,0,0,10,0,0,0,0,0,14,0,0,0,0,0
10,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,3,1,0,0,0,1
11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,5,0,10,0,0,0,5,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
