10,0,0,0,6,0,10,0,0,0,6,0,10,0,0,0,6,0,9,0,0,0,6,0,1,1,1,-1,1,1
10,0,0,0,5,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,-1,0,0,1,1,1,-1,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,6,0,14,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0
10,0,0,0,6,0,6,1,-4,100.1,6,0,14,0,0,0,0,1,10,0,0,0,0,1,10,0,0,0,0,1
10,0,0,0,6,0,6,1,-4,100.14999999999999,6,0,14,0,0,0,0,1,10,0,0,0,0,1,10,0,0,0,0,1
10,0,0,0,0,0,17,0,0,0,0,0,10,0,0,0,0,1,10,0,0,0,0,1,10,0,0,0,0,1
10,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1
15,0,0,0,0,0,21,0,0,0,0,1,20,0,0,0,0,2,19,0,0,0,0,4,6,1,-4,100.1875,0,1
15,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,2,1,1,1,-1,1,1,15,0,0,0,0,1
21,0,0,0,0,0,10,0,0,0,0,1,23,0,0,0,0,1,10,0,0,0,0,1,23,0,0,0,0,1
10,0,0,0,0,0,17,0,0,0,0,0,1,1,1,-1,1,1,15,0,0,0,0,1,14,0,0,0,0,1
29,0,0,0,6,0,28,0,0,0,6,1,3,1,0,0,6,1,15,0,0,0,0,1,15,0,0,0,0,2
15,0,0,0,0,0,10,0,0,0,0,1,10,0,0,0,0,1,25,0,0,0,0,1,1,1,1,-1,2,2
24,0,0,0,0,0,11,0,0,0,0,1,9,0,0,0,0,1,30,0,0,0,0,1,9,0,0,0,0,2
10,0,0,0,6,0,31,0,0,0,6,0,10,0,0,0,3,2,17,0,0,0,3,2,1,1,1,-1,1,1
32,0,0,0,6,0,6,1,-4,100.19375,6,7,11,0,0,0,6,4,10,0,0,0,0,2,17,0,0,0,0,2
10,0,0,0,0,0,14,0,0,0,0,0,25,0,0,0,0,1,1,1,1,-1,1,1,1,1,1,-1,1,1
10,0,0,0,0,0,17,0,0,0,0,0,10,0,0,0,0,1,10,0,0,0,0,1,10,0,0,0,0,1
15,0,0,0,0,0,10,0,0,0,0,1,17,0,0,0,0,1,1,1,1,-1,1,1,10,0,0,0,0,1
10,0,0,0,0,0,17,0,0,0,0,0,10,0,0,0,0,1,17,0,0,0,0,1,10,0,0,0,0,1
10,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,1,10,0,0,0,0,1,19,0,0,0,0,1
15,0,0,0,0,0,10,0,0,0,0,1,25,0,0,0,0,1,1,1,1,-1,2,2,10,0,0,0,0,2
21,0,0,0,0,0,25,0,0,0,0,1,11,0,0,0,0,1,9,0,0,0,0,1,30,0,0,0,0,1
21,0,0,0,6,0,10,0,0,0,0,1,3,1,0,0,0,1,10,0,0,0,0,2,15,0,0,0,0,2
21,0,0,0,6,0,10,0,0,0,0,1,17,0,0,0,0,1,10,0,0,0,0,3,17,0,0,0,0,3
21,0,0,0,6,0,32,0,0,0,0,1,10,0,0,0,0,3,17,0,0,0,0,3,15,0,0,0,0,6
10,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,1,15,0,0,0,0,1,10,0,0,0,0,2
10,0,0,0,6,0,6,1,-4,100.19921875,6,0,21,0,0,0,0,1,10,0,0,0,0,2,14,0,0,0,0,2
10,0,0,0,6,0,11,0,0,0,6,0,21,0,0,0,0,1,27,0,0,0,0,2,3,1,0,0,0,1
10,0,0,0,0,0,15,0,0,0,0,0,21,0,0,0,0,1,15,0,0,0,0,2,12,0,0,0,0,1
10,0,0,0,0,0,3,1,0,0,0,0,10,0,0,0,0,1,17,0,0,0,0,1,37,0,0,0,0,1
10,0,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,1,5,1,1,1,5,2,5,1,1,1,5,2
21,0,0,0,4,0,10,0,0,0,0,1,10,0,0,0,0,1,14,0,0,0,0,1,1,1,1,-1,1,1
29,0,0,0,6,0,11,0,0,0,6,1,3,1,0,0,6,1,10,0,0,0,0,1,10,0,0,0,0,1
32,0,0,0,0,0,10,0,0,0,0,2,17,0,0,0,0,2,17,0,0,0,6,4,10,0,0,0,0,1
32,0,0,0,0,0,22,0,0,0,0,0,17,0,0,0,0,0,32,0,0,0,0,1,17,0,0,0,0,3
21,0,0,0,6,0,21,0,0,0,0,1,15,0,0,0,0,2,33,0,0,0,4,2,21,0,0,0,0,1
10,0,0,0,0,0,19,0,0,0,0,0,10,0,0,0,0,1,19,0,0,0,0,1,1,1,1,-1,1,1
10,0,0,0,0,0,14,0,0,0,0,0,10,0,0,0,0,1,19,0,0,0,0,1,10,0,0,0,0,2
